Date,Unnamed: 0,Id,Ts Code,Amount_x,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r2,r3,r4,r5,Ret,PE,PB,PS,Turnover,CirculatedMarketValue,ChangeRatio,Liquidility,MA_5,MA_7,MA_21,20sd,upper_band,lower_band,RSI,EMA_12,EMA_26,MACD,Signal_Line,W%R,K,D,J,up_move,down_move,plus_dm,minus_dm,TR,plus_di,minus_di,DX,ADX,ADXR,momentum
2019-04-30,469,611,601318.SH,7894165.649,-0.33,86.1,87.48,84.53,86.5,-0.3818,86.43,917902.02,0.521592576,0.869600807,2.48,5.38,5.17,17.91,5.53,2.379924,14.654285,2.302267,1.694718,0.00848,1573230000000.0,-0.00382,2e-06,85.032,84.79857142857144,84.06238095238095,1.973773836561585,88.00992862550412,80.11483327925778,53.10187820147975,84.81026909482625,83.04087010637045,1.769398988455805,1.9908379063715387,-37.61814744801525,62.38185255198475,63.60804449924751,59.92946865745921,0.3500000000000085,1.230000000000004,0.0,1.230000000000004,2.950000000000003,17.619180373571155,17.73069417340394,0.31545741324937066,9.663761646990167,12.043383496620063,85.1
2019-05-01,470,610,601318.SH,7894165.649,-0.33,86.1,87.48,84.53,86.5,-0.3818,86.43,917902.02,0.496388642,0.61219086,2.48,5.38,5.17,17.91,5.53,2.379924,14.654285,2.302267,1.694718,0.00848,1573230000000.0,-0.00382,2e-06,85.63,84.95142857142858,84.25619047619047,1.8408415552619575,87.93787358671439,80.57450736566655,54.75352112676051,85.00868923408375,83.26747232071338,1.7412169133703657,1.9409137077713041,-37.61814744801525,62.38185255198475,67.22536113572279,52.69483538450865,0.0,0.0,0.0,0.0,2.950000000000003,16.957338341829814,9.283606117520806,29.24335378323082,11.161193931889219,12.998018026145385,85.1
2019-05-02,471,609,601318.SH,13377975.94117751,-3.501537711784676,85.05935001582702,84.34480621968869,84.23789840966835,86.10757796484248,-3.14459957521569,86.2043069347278,1246641.023451388,0.560504539,0.632547068,2.446799180190204,5.12599811741748,5.017861782473395,16.677318069332966,5.545552065644861,2.471362599221584,14.013223905696666,2.202363946019469,1.630434041068525,0.0124972499851293,1544163669079.0078,-0.0417156358841403,3.054394690124081e-06,85.6588700031654,85.18847857368958,84.46330238170604,1.585493137031088,87.63428865576822,81.29231610764387,52.12101241155602,85.01648320050579,83.4002040018329,1.6162791986728848,1.8759868059516205,-57.29016983313758,42.70983016686242,55.82451175694396,16.480466986699327,-3.1351937803113117,0.2921015903316544,0.0,0.2921015903316544,0.821451606158675,17.103522934256315,9.937638254296981,26.4999148150217,12.87613942043877,13.84759125501117,84.05935001582702
2019-05-03,472,608,601318.SH,13863306.818616487,-4.363639530401939,83.58923125797708,84.2608764362385,80.5155021861403,84.58220431133873,-4.984431602795954,86.10461257942731,1508228.5062280807,0.716996387,0.683297614,2.370882029454801,5.067639823733863,4.961310911385306,16.312144059548103,5.547428814940557,2.504443634696778,13.821060891033154,2.1890824971052507,1.6183117572528103,0.0164557854932298,1512929510259.2812,-0.0562171343569992,3.680212140610009e-06,85.45571625476082,85.25694018197201,84.61326577494306,1.386445735183989,87.38615724531104,81.84037430457508,39.770211575710974,84.79690597857828,83.41420602080655,1.3826999577717345,1.7773294363156433,-59.420028266263216,40.579971733736784,48.55721815086131,24.62547889948773,-0.08392978345018776,3.722396223528051,0.0,3.722396223528051,3.745374250098209,11.45214645802169,19.512182476461557,26.030068455524813,13.92431290798729,14.469028489512858,82.58923125797708
2019-05-04,473,607,601318.SH,13879194.964142842,-4.544638415744954,81.31028982790978,83.89969638275234,80.1593012112524,83.13651181204243,-5.21257727215015,86.10128851998492,1651369.1833084447,0.451735914,0.589405019,2.3507942681214384,4.96476646929292,4.876581139186192,16.293709611846545,5.55493565377717,2.507278691121545,13.8208584082048,2.1814089887393555,1.6118920671652603,0.0165541798484,1484891942926.6714,-0.056392026551247,3.805813892847757e-06,84.43177422034277,84.74198158595912,84.61923195722446,1.5261136783956506,87.67145931401576,81.56700460043315,39.9886362981227,84.26050349386006,83.25836037688828,1.00214311697178,1.6222921724468706,-85.48692054361646,14.513079456383531,32.60096045232757,-21.662682535504544,-0.3611800534861658,0.3562009748878978,0.0,0.3562009748878978,3.740395171499941,11.051068379688905,19.71036673295516,28.149851661852306,15.509546454842607,14.923315223131574,80.31028982790978
2019-05-05,474,606,601318.SH,10887083.598808244,-2.1968197652009698,82.37961562898855,83.27043821811925,80.20275109307015,83.18110215566936,-2.510665801397977,83.65230628971366,1241589.8981140405,0.649470182,0.623525706,2.3754410147274005,5.013819911866932,4.935655455692653,15.886072029774052,5.678714407470278,2.5144583173483888,13.818127945516576,2.1797622485526253,1.6079958786264053,0.0127328927466149,1498039755129.6406,-0.0282935671784996,2.8401060703050046e-06,83.68769734614048,84.42406953295749,84.6027850824144,1.4572515500903376,87.51728818259508,81.68828198223372,36.82337008410455,83.97113613003367,83.19326817334014,0.7778679566935267,1.453407329296202,-72.00354625891958,27.996453741080412,27.69650164373357,28.596357935774094,-0.6292581646330859,0.043449881817750224,0.0,0.043449881817750224,3.0676871250491047,9.37976864570707,19.70675131813539,35.504359700871134,17.32533431589652,15.392947445594341,81.37961562898855
2019-05-06,475,605,601318.SH,14725465.89,-4.9,81.2,83.6,79.66,82.8,-5.6911,86.1,1808609.45,0.409659414,1.0,2.34,4.89,4.74,16.12,5.56,2.52354,13.820301,2.171244,1.598271,0.01671,1483700000000.0,-0.05691,4e-06,82.70769734614048,83.67692667581464,84.58088032050964,1.656829216002196,87.89453875251402,81.26722188850525,37.75934210438178,83.54480749464388,83.04561867901865,0.49918881562523154,1.262563626562008,-80.30690537084394,19.69309462915607,20.734209275539996,17.610865336388223,0.3295617818807415,0.5427510930701516,0.0,0.5427510930701516,3.9399999999999977,7.038912082918991,20.89565609964696,49.60428930265693,19.48608691286226,16.22510388666836,80.2
2019-05-07,476,604,601318.SH,7910860.379,-0.03,81.17,82.28,79.89,81.78,-0.0369,81.2,974951.29,0.436615098,0.144369755,2.38,4.96,4.91,15.46,5.81,2.524473,13.815195,2.170442,1.59768,0.00901,1483150000000.0,-0.00037,2e-06,81.92982734297507,82.97264096152891,84.3980231776525,1.8222406981347383,88.04250457392197,80.75354178138303,32.88851832855377,83.1794524954679,82.9066839620543,0.27276853341359697,1.0646046079323257,-80.69053708439893,19.30946291560107,22.333003761945843,13.262381222911522,-1.3199999999999932,0.23000000000000398,0.0,0.23000000000000398,2.3900000000000006,7.126541020142119,21.740141593865722,50.62445438961597,21.51399704691148,17.204765428754207,80.17
2019-05-08,477,603,601318.SH,6904377.645,-2.39,78.78,80.55,78.38,78.73,-2.9444,81.17,868375.72,0.408045882,0.754684311,2.36,4.91,4.95,15.8,5.76,2.601059,13.408415,2.106534,1.550638,0.00802,1439480000000.0,-0.02944,3e-06,80.96798109137967,81.92692667581464,84.12659460622392,2.2132907953659435,88.5531761969558,79.70001301549203,30.03022829411617,82.5026136500113,82.60100366856881,-0.0983900185575095,0.8320056826343587,-95.60439560439555,4.395604395604455,14.466053980120522,-15.74529477342768,-1.730000000000004,1.5100000000000051,0.0,1.5100000000000051,2.1700000000000017,7.342949592390416,23.86628713128421,52.94374125580445,23.849682096646657,18.833173902762216,77.78
2019-05-09,478,602,601318.SH,8689046.105,-2.12,76.66,78.26,76.11,78.26,-2.691,78.78,1125721.86,0.412747972,0.987800894,2.34,4.88,5.0,15.98,5.87,2.67299,13.04759,2.049847,1.508909,0.0104,1400740000000.0,-0.02691,3e-06,80.0379231257977,80.72701953069648,83.7627850824144,2.665994058031508,89.09477319847741,78.43079696635138,29.11845374027736,81.60375001154802,82.1609293227489,-0.5571793112008834,0.5541686838673103,-95.16270888302554,4.837291116974467,9.514119476059987,-4.516365601196572,-2.289999999999992,2.269999999999996,0.0,2.269999999999996,2.1500000000000057,7.283839755913818,28.53005964085888,59.3239503176234,27.52395556608345,20.27241321449407,75.66
2019-05-10,479,601,601318.SH,11083158.28,4.72,81.38,81.87,77.3,77.95,6.1571,76.66,1392098.28,0.518804432,0.026049447,2.4,5.9,5.4,16.63,6.6,2.517958,13.850937,2.176057,1.601814,0.01286,1486990000000.0,0.06157,3e-06,79.838,80.41141506527119,83.49516603479535,2.6988140204171662,88.89279407562968,78.09753799396101,45.79457119148605,81.56932693284831,82.10308270624898,-0.5337557734006708,0.3365837924137141,-53.64995602462626,46.35004397537374,18.52764649598421,101.99483893415277,3.6099999999999994,1.1899999999999977,3.6099999999999994,0.0,4.570000000000007,15.476511977664567,25.662058705708958,24.75911670932447,28.77984355377783,20.88198451586706,80.38
2019-05-11,480,600,601318.SH,7678874.899,-2.425,77.655,79.22,77.305,78.755,-3.0228,80.08,984036.335,0.558554392,0.828249827,2.39,4.93,5.325,16.185000000000002,5.895,2.6391745,13.2169395,2.0764525000000003,1.528494,0.0090899999999999,1418925000000.0,-0.03023,3.5e-06,79.129,79.88923080414122,83.1630231776525,2.8868141331041124,88.93665144386073,77.38939491144428,33.858525338834724,80.96712278933319,81.77359509837868,-0.806472309045489,0.10797257212187347,-86.41160949868073,13.58839050131927,21.591908531222483,-2.4186455584871567,-2.6500000000000057,0.005000000000009663,0.0,0.005000000000009663,1.914999999999992,11.806096332514656,26.25690569915285,37.96550086778616,31.47767589991005,21.404790573366903,76.655
2019-05-12,481,599,601318.SH,8624303.256,2.185,79.84,80.635,77.57499999999999,77.955,2.85605,77.655,1087439.825,0.621488657,0.786894863,2.425,5.425000000000001,5.695,16.625,6.195,2.567481,13.588828,2.134878,1.5715020000000002,0.010045,1458850000000.0,0.02856,3e-06,78.863,79.52642857142858,82.84445174908107,2.9300526863308938,88.70455712174287,76.98434637641928,40.221088205886964,80.79371928328193,81.63036583183211,-0.8366465485501777,-0.08095125201253678,-67.19437115215477,32.80562884784523,30.91468777484607,36.587510993843544,1.4150000000000063,0.2699999999999818,1.4150000000000063,0.0,3.0600000000000165,15.012139923073303,24.70199140852665,24.39900146511142,33.18397561163355,21.987548080564892,78.84
2019-05-13,482,598,601318.SH,6668703.693,-2.73,78.65,80.18,78.5,79.25,-3.3546,81.38,842350.81,0.440171369,0.899343771,2.44,4.98,5.65,16.39,5.92,2.605359,13.386289,2.103058,1.548079,0.00778,1437110000000.0,-0.03355,4e-06,78.837,79.16214285714285,82.54397555860488,2.9563456711237723,88.45666690085243,76.63128421635734,33.60631667900462,80.46391631662317,81.40959799243714,-0.9456816758139723,-0.2538973367728239,-77.66051011433592,22.339489885664072,22.91116974494285,21.19613016710651,-0.4549999999999983,0.9250000000000114,0.0,0.9250000000000114,1.6800000000000068,12.835279154134751,28.421266584345855,37.778217131915184,34.510091233542006,22.96936500194622,77.65
2019-05-14,483,597,601318.SH,6165448.232,-0.35,78.3,79.4,77.85,77.96,-0.445,78.65,782781.37,0.466030186,0.999767067,2.45,4.95,5.99,16.62,5.79,2.617004,13.326719,2.093699,1.54119,0.00723,1430710000000.0,-0.00445,3e-06,79.165,78.75214285714286,82.17445174908106,3.019756842651195,88.21396543438345,76.13493806377866,33.578015016036986,80.13100611406576,81.17925740040477,-1.0482512863390099,-0.4127681266860611,-80.73878627968341,19.261213720316594,24.802110817941955,8.179419525065875,-0.7800000000000011,0.6500000000000057,0.0,0.6500000000000057,1.5500000000000114,13.311290665025085,27.938875297241168,35.46066855972585,37.02046345829033,23.34211255264025,77.3
2019-05-15,484,596,601318.SH,6430783.48,2.24,80.54,81.37,78.9,78.95,2.8608,78.3,803300.24,0.435147462,0.654979509,2.58,5.26,6.38,16.86,6.37,2.54422,13.707968,2.153596,1.58528,0.00742,1471640000000.0,0.02861,3e-06,78.997,79.00357142857142,81.96064222527154,3.0192670214632553,87.99917626819806,75.92210818234503,39.30302332511471,80.19392825036334,81.13190500037479,-0.937976750011444,-0.5178098513511377,-46.20395572383635,53.79604427616365,31.798915960714762,97.79030090706141,1.9699999999999989,1.0500000000000114,1.9699999999999989,0.0,2.469999999999999,18.76849272426599,28.298700711559132,20.24809063724467,36.37794466214846,23.76956929701884,79.54
2019-05-16,485,595,601318.SH,5101228.351,0.43,80.97,81.53,80.0,80.82,0.5339,80.54,630831.36,0.4789091,0.999997795,2.55,5.22,6.55,16.35,6.55,2.530708,13.781155,2.165094,1.593744,0.00583,1479500000000.0,0.00534,3e-06,79.66,79.61928571428572,81.84492793955727,3.0116164548503868,87.86816084925803,75.8216950298565,41.94312050770571,80.31332390415359,81.11991203738407,-0.806588133230477,-0.5755655077270055,-40.37451017668955,59.62548982331045,44.22758260659689,90.42130425673757,0.1599999999999966,1.0999999999999943,0.0,1.0999999999999943,1.5300000000000011,18.418336699408382,29.897997985666606,23.75937943364796,36.18219213490748,24.529165777673125,79.97
2019-05-17,486,594,601318.SH,5464921.484,-1.87,79.1,81.2,78.98,81.06,-2.3095,80.97,685802.02,0.408252903,0.628515955,2.49,4.98,6.41,15.69,6.34,2.590537,13.462879,2.115091,1.556936,0.00634,1445330000000.0,-0.02309,3e-06,79.512,79.29357142857144,81.65397555860488,2.973654282416005,87.6012841234369,75.70666699377287,41.29247486627449,80.12665868812995,80.97028892350377,-0.8436302353738228,-0.629178453256369,-61.61596225213163,38.38403774786837,50.601857282447476,13.948398678710149,-0.3299999999999983,1.019999999999996,0.0,1.019999999999996,2.219999999999999,19.189049483100096,23.7357211096383,10.592186198677938,35.07948625941842,24.50189958370285,78.1
2019-05-18,487,593,601318.SH,5455721.484999999,-0.4,79.42,80.405,78.595,79.66,-0.51055,79.82,687917.63,0.647024116,0.538765079,2.5,5.08,6.52,16.15,6.13,2.5810820000000003,13.5173435,2.1236475,1.5632350000000002,0.0063549999999999,1451175000000.0,-0.005105,3e-06,79.666,79.54571428571428,81.3923088919382,2.9132801657162553,87.21886922337072,75.56574856050568,46.03196087983234,80.01794196687919,80.85545270694794,-0.8375107400687511,-0.6708449106188454,-55.80774365821088,44.19225634178911,47.40059463765596,37.7755797500554,-0.7950000000000017,0.3850000000000051,0.0,0.3850000000000051,1.8100000000000023,20.262038046640164,25.14636518137367,10.756438869271262,33.837099631376915,24.67332304310976,78.42
2019-05-19,488,592,601318.SH,5205188.691,-0.77,78.65,80.225,78.33000000000001,79.555,-0.94285,79.42,657999.99,0.547605647,0.581090848,2.5,5.140000000000001,6.555,16.03,6.0,2.605444,13.386289,2.103058,1.5480785,0.00608,1437105000000.0,-0.009425,3e-06,79.73599999999999,79.37571428571428,81.10873746336678,2.693782879458832,86.49630322228444,75.72117170444912,42.07126577274569,79.80748935659008,80.69208583976662,-0.8845964831765372,-0.7135952251303839,-66.08811748998654,33.911882510013456,38.8293921998903,24.076863130259767,-0.18000000000000682,0.26499999999998636,0.0,0.26499999999998636,1.8949999999999818,20.974512743628182,26.694905826297326,12.000131854509597,32.15822621377966,24.74178026483809,77.65
2019-05-20,489,591,601318.SH,5810214.619,-1.23,77.87,79.28,77.19,78.5,-1.555,79.1,745003.9,0.415815886,0.611279647,2.45,4.94,6.49,15.95,5.71,2.631456,13.253532,2.082201,1.532726,0.00688,1422850000000.0,-0.01555,3e-06,79.202,79.26428571428572,80.70111841574774,2.467510277385012,85.63613897051776,75.76609786097772,42.7984429065744,79.50941407096084,80.48304244422835,-0.973628373267502,-0.7656018547578075,-71.4748784440842,28.525121555915796,35.54308680257278,14.489191062601819,-0.9449999999999932,1.1400000000000148,0.0,1.1400000000000148,2.0900000000000034,22.2063492063492,30.15873015873022,15.18642012731142,29.699806986969268,24.592946949915763,76.87
2019-05-21,490,590,601318.SH,4945455.898,0.33,78.2,79.25,77.68,78.05,0.4238,77.87,630197.96,0.41910283,0.632484178,2.51,5.3,6.7,16.37,5.66,2.620351,13.309699,2.091025,1.539221,0.00582,1428880000000.0,0.00424,3e-06,78.648,79.25,80.32492793955726,2.120148789816749,84.56522551919075,76.08463035992376,43.65926558497012,79.30796575235149,80.31392818910032,-1.0059624367488311,-0.8136739711560123,-63.71527777777774,36.28472222222225,32.90724209605049,43.039682474565765,-0.030000000000001137,0.4900000000000091,0.0,0.4900000000000091,1.5699999999999932,22.799869621903518,31.812255541069185,16.502536556251997,27.262527141728985,24.388262094320233,77.2
2019-05-22,491,589,601318.SH,4013374.792,-0.56,77.64,78.5,77.2,78.22,-0.7161,78.2,516731.93,0.408005222,0.684982847,2.53,4.98,6.83,16.42,5.52,2.639251,13.214386,2.076051,1.528199,0.00477,1418650000000.0,-0.00716,3e-06,78.35600000000001,78.83571428571429,79.92207079670013,1.8232793870478587,83.56862957079585,76.2755120226044,47.359888837424734,79.05135563660511,80.11585943435216,-1.0645037977470508,-0.86383993647422,-73.4375,26.562499999999993,30.457447926046,18.77260414790797,-0.75,0.480000000000004,0.0,0.480000000000004,1.2999999999999972,23.46528010734653,29.28547467292864,11.033386327504125,24.268930361136103,24.05930622889138,76.64
2019-05-23,492,588,601318.SH,4884305.938,-1.1,75.44,76.83,75.05,76.5,-1.4372,76.54,645670.76,0.460538062,0.722493134,2.54,4.88,6.7,16.14,5.55,2.716218,12.839945,2.017225,1.484896,0.00596,1378450000000.0,-0.02834,3e-06,77.56,78.04571428571428,79.46400651023217,1.8107357239119966,83.08547795805616,75.84253506240817,47.18504845408399,78.49576246174279,79.76949947625201,-1.2737370145092228,-0.9458193520812206,-94.28152492668622,5.718475073313785,22.855232431845334,-28.55503964374931,-1.6700000000000017,2.1500000000000057,0.0,2.1500000000000057,1.7800000000000011,23.76019021739131,29.245923913043608,10.349247036206547,20.770737269606332,24.147346417844894,74.44
2019-05-24,493,587,601318.SH,3923969.868,1.06,76.5,77.27,75.8,75.9,1.4051,75.44,512353.15,0.403698733,0.000259818,2.62,4.96,7.37,16.1,5.24,2.678581,13.020357,2.045568,1.50576,0.00473,1397820000000.0,0.01405,3e-06,77.13,77.67428571428572,79.1264240693761,1.8429351418338642,82.81229435304382,75.44055378570837,36.451971127151616,78.18872208301313,79.52731432986297,-1.3385922468498421,-1.024373931034945,-77.62345679012343,22.376543209876573,18.21917276106344,30.691284107502838,0.4399999999999977,0.75,0.0,0.75,1.4699999999999989,12.851176917236163,35.53530751708443,46.88112985484515,22.35088106571495,25.56536230974639,75.5
2019-05-25,494,586,601318.SH,4699998.197000001,-0.21,76.31,77.245,75.19999999999999,76.375,-0.27415,76.52000000000001,617701.245,0.603032637,0.83504546,2.685,5.24,7.404999999999999,16.445,5.47,2.6855995,12.9880195,2.040488,1.5020205,0.005705,1394350000000.0,-0.009725,3e-06,76.818,77.23,78.88831502995184,1.7578881431092963,82.40409131617044,75.37253874373324,45.354058721934386,77.89968791639572,79.28899474987313,-1.3893068334774057,-1.097360511523437,-80.55555555555549,19.44444444444451,15.84648757587828,26.640358181576968,-0.024999999999991473,0.6000000000000085,0.0,0.6000000000000085,2.045000000000016,12.788061956932385,37.60861352474511,49.250374812593805,23.15694349034407,27.317309695127058,75.31
2019-05-26,495,585,601318.SH,5451345.8555,1.035,77.345,78.02,76.505,76.67,1.35685,76.31,703096.535,0.53881629,0.792412442,2.71,5.029999999999999,8.145,16.75,5.34,2.6496335,13.164177,2.068163,1.5223925,0.006495,1413260000000.0,0.0135699999999999,3e-06,76.647,77.04357142857144,78.64857142857143,1.680573680246379,82.00971878906418,75.28742406807868,40.63789868667917,77.8143513138733,79.14499513877142,-1.330643824898118,-1.1440171741983733,-64.58333333333333,35.41666666666667,25.745884773662578,54.75823045267486,0.7749999999999915,1.3050000000000068,0.0,1.3050000000000068,1.5150000000000006,7.903711133400192,45.17552657973939,70.21919879062749,26.42981472788093,29.80689516975724,76.345
2019-05-27,496,584,601318.SH,4515690.456,0.68,77.18,77.66,75.35,76.25,0.8889,76.5,589731.73,0.446911612,0.759711368,2.83,5.6,8.11,16.75,5.39,2.654981,13.136094,2.063751,1.519145,0.00545,1410250000000.0,0.00889,3e-06,76.55499999999999,76.94500000000001,78.45714285714286,1.5835886128464158,81.62432008283568,75.28996563145003,44.02439024390245,77.71675880404665,78.99943994330687,-1.2826811392602195,-1.1717499672107428,-67.1296296296295,32.8703703703705,29.24382716049389,40.12345679012373,-0.35999999999999943,1.1550000000000011,0.0,1.1550000000000011,2.3100000000000023,7.708863236157301,44.96184699667398,70.72808320950976,28.783376590566256,31.64673391205413,76.18
2019-05-28,497,583,601318.SH,6978721.843,1.01,78.19,78.77,77.21,77.44,1.3086,77.18,893839.92,0.456267919,0.999974862,2.8,5.1,8.92,17.4,5.44,2.620686,13.307997,2.090758,1.539025,0.00826,1428700000000.0,0.01309,3e-06,77.10499999999999,76.94357142857143,78.31523809523809,1.5800894378417116,81.47541697092151,75.15505921955466,49.57561728395063,77.78956514188562,78.93948142898783,-1.149916287102215,-1.1673832311890373,-51.54320987654323,48.45679012345677,38.91460905349797,67.54115226337439,1.1099999999999994,1.8599999999999994,0.0,1.8599999999999994,1.5600000000000023,7.705847838842163,49.67729317426182,73.1424676209953,31.474933666371218,34.247698562330775,77.19
2019-05-29,498,582,601318.SH,7677708.159,1.59,79.78,80.98,77.18,77.5,2.0335,78.19,968273.16,0.410156838,0.947554854,2.8,5.1,8.85,16.87,5.44,2.568456,13.578616,2.133274,1.570321,0.00895,1457750000000.0,0.02034,3e-06,77.761,77.24928571428572,78.36285714285714,1.5644230481823695,81.49170323922188,75.2340110464924,46.913078797725404,78.09578588928782,79.00174206387763,-0.9059561745898037,-1.1150978198691908,-27.006172839506153,72.99382716049384,51.440329218107024,116.10082304526748,2.210000000000008,0.029999999999986926,2.210000000000008,0.0,3.799999999999997,8.217140732478185,47.220672987544276,70.355466130114,35.054031915861884,35.71598828900517,78.78
2019-05-30,499,581,601318.SH,3863896.327,-0.69,79.09,79.75,78.59,79.4,-0.8649,79.78,488476.7,0.478136695,1.0,2.94,4.94,9.1,16.7,5.54,2.590864,13.461177,2.114824,1.556739,0.00451,1445150000000.0,-0.00865,3e-06,78.31700000000001,77.77071428571428,78.47857142857144,1.415223713020218,81.30901885461188,75.648124002531,42.521877486077976,78.24874190632046,79.00827968877559,-0.7595377824551264,-1.0439858123863779,-34.308943089430855,65.69105691056915,62.38055806483991,72.3120546020276,-1.230000000000004,1.4099999999999966,0.0,1.4099999999999966,1.1599999999999966,8.331762488218693,49.04806786050909,70.95926412614978,38.425452251040575,37.303822192974025,78.09
2019-05-31,500,580,601318.SH,3960219.553,-0.09,79.0,80.57,79.0,79.15,-0.1138,79.09,496669.9,0.485376905,0.510619236,2.88,4.95,8.5,16.76,5.45,2.593816,13.445859,2.112417,1.554968,0.00459,1443500000000.0,-0.00114,3e-06,78.648,78.12785714285714,78.3652380952381,1.4132402810935107,81.19171865742511,75.53875753305108,49.536607970342935,78.36432007457886,79.00766637849591,-0.6433463039170562,-0.9638579106925136,-33.38954468802701,66.610455311973,68.43177979434532,62.96780634722836,0.8199999999999932,0.4099999999999966,0.8199999999999932,0.0,1.5699999999999932,11.710144927536243,46.3381642512079,59.65379494007999,41.92985287542644,38.504669567422425,78.0
2019-06-01,501,579,601318.SH,3999853.4915,-0.2199999999999999,79.17,79.975,78.64,79.58500000000001,-0.2742,79.39,504892.515,0.537456225,0.536614332,2.965,4.925000000000001,8.615,16.605,5.4350000000000005,2.5882485,13.474793,2.116963,1.5583140000000002,0.004665,1446610000000.0,-0.002745,2e-06,79.046,78.53642857142857,78.43738095238095,1.3849866757861833,81.20735430395331,75.66740760080859,48.82518796992481,78.48827083233596,79.01969109119992,-0.5314202588639603,-0.877370380326803,-30.52276559865093,69.47723440134907,67.25958220796373,73.91253878811975,-0.5949999999999989,0.35999999999999943,0.0,0.35999999999999943,1.3349999999999937,11.92913385826773,47.10629921259859,59.58652884294772,45.41771644497476,39.62740803817584,78.17
2019-06-02,502,578,601318.SH,3988417.0455,-0.685,78.485,80.025,78.43,79.165,-0.8644499999999999,79.17,504395.685,0.510245571,0.563504926,2.905,4.875,8.415,16.43,5.32,2.6109485,13.358206,2.098646,1.5448309999999998,0.00466,1434090000000.0,-0.008645,2.5e-06,79.10499999999999,78.69928571428571,78.37285714285716,1.3837046003582665,81.14026634357369,75.60544794214063,49.218379914732324,78.4877676273612,78.98008434370364,-0.4923167163424438,-0.8003596475299313,-42.07419898819565,57.92580101180435,64.67116357504213,44.435075885328786,0.05000000000001137,0.20999999999999375,0.0,0.20999999999999375,1.5949999999999989,12.071713147410366,47.45019920318742,59.437751004016164,48.806117812796664,40.482172013288164,77.485
2019-06-03,503,577,601318.SH,4135810.656,0.25,79.25,80.2,78.69,79.77,0.3165,79.0,521308.33,0.511693712,0.399039102,2.99,4.91,8.13,16.51,5.33,2.585633,13.488409,2.119102,1.559889,0.00482,1448070000000.0,0.00316,1e-06,78.999,78.995,78.40142857142857,1.3978066465189793,81.19704186446653,75.60581527839061,56.54648956356735,78.6050341462287,79.00007809602188,-0.3950439497931768,-0.7192965079825804,-29.173693086003404,70.82630691399659,66.07644744238333,80.32602585722313,0.17499999999999716,0.2599999999999909,0.0,0.2599999999999909,1.5100000000000051,12.357259380097886,44.983686786296964,56.89900426742535,51.78558810851909,40.74269754774418,78.25
2019-06-04,504,576,601318.SH,4016614.538,-1.28,77.97,79.48,77.86,79.18,-1.6151,79.25,512121.47,0.431113846,0.004889068,2.93,4.8,8.33,16.1,5.19,2.628081,13.270553,2.084875,1.534694,0.00473,1424680000000.0,-0.01615,2e-06,78.775,78.96357142857143,78.38571428571429,1.3064993403426495,80.99871296639958,75.77271560502899,48.99912967798083,78.50733658527045,78.92377601483507,-0.416439429564619,-0.6587250922989881,-50.75885328836428,49.24114671163572,59.33108487914556,29.061270376616037,-0.7199999999999989,0.8299999999999983,0.0,0.8299999999999983,1.6200000000000045,12.332112332112333,46.27594627594628,57.91666666666668,54.74374025926299,41.00313370049599,76.97
2019-06-05,505,575,601318.SH,3810584.967,-0.47,77.5,78.9,77.46,78.75,-0.6028,77.97,487171.31,0.478380608,0.559673199,3.1,4.8,8.1,16.3,5.2,2.644019,13.190558,2.072308,1.525443,0.0045,1416090000000.0,-0.00603,2e-06,78.475,78.63785714285714,78.2409523809524,1.1513892066817057,80.5437307943158,75.93817396758898,49.3859649122807,78.35236172599807,78.8183111248473,-0.4659493988492329,-0.6201699536090372,-58.68465430016864,41.31534569983137,53.79426644182123,16.357504215851648,-0.5799999999999983,0.4000000000000057,0.0,0.4000000000000057,1.440000000000012,12.262242007284492,45.69000404694454,57.681564245810065,58.07575296771341,41.172341664424756,76.5
2019-06-06,506,574,601318.SH,3268509.624,-0.39,77.11,77.9,76.88,77.75,-0.5032,77.5,422522.96,0.494521211,0.999994789,2.89,4.7,7.61,15.61,4.97,2.657391,13.12418,2.061879,1.517767,0.0039,1408970000000.0,-0.00503,2e-06,78.063,78.355,78.05714285714286,1.1468090741843382,80.35076100551154,75.76352470877418,58.706986444212745,78.16122915276759,78.6917695600438,-0.5305404072762059,-0.6022440443424709,-66.95501730103797,33.04498269896204,41.20049170347637,16.733964689933387,-1.0,0.5799999999999983,0.0,0.5799999999999983,1.0200000000000102,12.65135699373694,40.584551148225415,52.4705882352941,61.084420196219675,40.927578732913005,76.11
2019-06-07,507,573,601318.SH,3268509.624,-0.39,77.11,77.9,76.88,77.75,-0.5032,77.5,422522.96,0.558280579,0.692584907,2.89,4.7,7.61,15.61,4.97,2.657391,13.12418,2.061879,1.517767,0.0039,1408970000000.0,-0.00503,2e-06,77.788,78.08500000000001,77.96238095238095,1.112612974748585,80.18760690187813,75.73715500288378,53.57561547479484,77.99950159080333,78.574601444485,-0.5750998536816638,-0.5968152062103095,-66.95501730103797,33.04498269896204,35.80177036591848,27.531407365049162,0.0,0.0,0.0,0.0,1.0200000000000102,12.893617021276576,38.17021276595737,49.499999999999986,61.271482349445016,41.81118170757998,76.11
