Date,Unnamed: 0,Id,Ts Code,Amount_x,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r3,r4,Ret,PE,PB,PS,Turnover,CirculatedMarketValue,ChangeRatio,Liquidility,MA_5,MA_7,MA_21,20sd,upper_band,lower_band,RSI,EMA_12,EMA_26,MACD,Signal_Line,W%R,K,D,J,up_move,down_move,plus_dm,minus_dm,TR,plus_di,minus_di,DX,ADX,ADXR,momentum
2018-06-19,154,926,600036.SH,3483188.942,0.05,28.99,29.24,28.45,28.64,0.17,28.94,1206094.33,0.570950998,0.000871796,6.62,14.15,9.81,3.242497,10.422285,1.512485,3.442476,0.00585,731123000000.0,0.00173,8e-06,28.960748084571968,28.869105774694265,28.796368591564757,0.25269739940219044,29.30176339036914,28.290973792760376,45.469798657718066,28.866225729541657,28.953359091179646,-0.08713336163798857,-0.1504233881593549,-21.05263157894748,78.94736842105252,74.86757252001605,87.10696022312544,0.004010487866267454,0.023378082122352595,0.0,0.023378082122352595,0.7899999999999991,4.444985021452863,25.1027846929895,69.9132282103834,54.99081304783438,44.49744633995873,27.99
2018-06-20,155,925,600036.SH,1040634.032,-0.48,28.51,28.88,28.32,28.78,-1.66,28.99,364526.37,0.521431495,0.501335628,6.7,14.4,9.84,3.297089,10.249719,1.487442,3.385477,0.00177,719018000000.0,-0.01656,9e-06,28.87474808457197,28.840534346122837,28.806368591564755,0.2620525789994684,29.33047374956369,28.28226343356582,45.166666666666664,28.811421771150634,28.920517677018193,-0.10909590586755868,-0.1421578917009957,-57.14285714285706,42.85714285714293,64.87739528256442,-1.1833619937000606,-0.35999999999999943,0.129999999999999,0.0,0.129999999999999,0.5599999999999987,4.413677662392469,24.808589953263496,69.79236710550265,56.437931392486455,46.971293059024234,27.51
2018-06-21,156,924,600036.SH,910748.282,0.14,28.65,29.06,28.5,28.52,0.49,28.51,316216.66,0.469806098,0.999999995,6.7,13.61,9.79,3.280977,10.300051,1.494747,3.402102,0.00153,722549000000.0,0.00491,9e-06,28.81674808457197,28.8519629175514,28.80017811537428,0.2601988942622732,29.320575903898828,28.279780326849732,45.88815789473683,28.786587652512075,28.900479330572402,-0.11389167806032674,-0.1365046489728619,-45.38461538461547,54.615384615384535,58.806631964526666,46.23288991710028,0.17999999999999972,0.17999999999999972,0.0,0.0,0.5599999999999987,4.271219778438257,24.663827690178717,70.47718837806757,58.828338115714594,48.93309836110667,27.65
2018-06-22,157,923,600036.SH,634077.528,-0.03,28.62,28.78,28.28,28.67,-0.1,28.65,221997.49,0.517093094,0.416044525,6.88,14.68,9.89,3.284416,10.289266,1.493181,3.398539,0.00108,721792000000.0,-0.00105,8e-06,28.747374042285987,28.806248631837118,28.801130496326657,0.25882195908972605,29.31877441450611,28.283486578147205,58.86075949367095,28.760958782894832,28.879703083863337,-0.11874430096850475,-0.13295257937199048,-47.6923076923076,52.3076923076924,49.92673992673995,57.06959706959729,-0.2799999999999976,0.21999999999999886,0.0,0.21999999999999886,0.5,4.3216549341417,20.704131645311143,65.4623848051997,59.92628883885468,50.88852287524481,27.62
2018-06-23,158,922,600036.SH,1132968.0495,-0.4049999999999999,28.16,28.885,28.075,28.6,-1.415,28.565,399188.405,0.654718291,0.499466736,6.73,14.205,9.345,3.339079,10.1238895,1.469182,3.343916,0.001935,710191000000.0,-0.0141399999999999,9e-06,28.586000000000002,28.69482006040855,28.760416210612373,0.2920990581971893,29.344614327006752,28.176218094217994,36.644591611478965,28.668503585526395,28.826391744317903,-0.15788815879150775,-0.13793969525589395,-83.07692307692312,16.92307692307687,41.28205128205127,-31.79487179487193,0.10500000000000043,0.20500000000000185,0.0,0.20500000000000185,0.8100000000000023,2.1455207488654664,22.591278191512853,82.65320622901378,63.36796807166303,52.81661357390006,27.16
2018-06-24,159,921,600036.SH,1151915.895,-0.4,27.76,28.135,27.24,28.075000000000003,-1.44,28.16,422612.835,0.48682496,0.490635786,6.9,14.95,8.995000000000001,3.38942,9.9800845,1.4483130000000002,3.2964165000000003,0.00205,700103000000.0,-0.01444,9e-06,28.339999999999996,28.522410030204274,28.70470192489808,0.34381624982264763,29.392334424543378,28.017069425252785,35.02109704641347,28.52873380313772,28.747399763257317,-0.2186659601195977,-0.1540849482286347,-73.99999999999984,26.000000000000156,31.74358974358981,14.512820512820852,-0.75,0.8350000000000009,0.0,0.8350000000000009,0.8950000000000031,2.0452488254626684,30.167780623169875,87.30172939043774,67.06323658491989,54.99554609395382,26.76
2018-06-25,160,920,600036.SH,1355187.817,-0.95,27.67,28.71,27.65,28.68,-3.32,28.62,482160.15,0.42355354,0.001780871,6.76,14.8,8.9,3.397181,9.947728,1.443617,3.28573,0.00234,697833000000.0,-0.03319,9e-06,28.172000000000004,28.337142857142855,28.62946382965999,0.3835517796948558,29.3965673890497,27.86236027027028,29.13043478260863,28.3966209103473,28.667592373386405,-0.2709714630391069,-0.17746225119072914,-78.49999999999983,21.500000000000163,21.474358974359063,21.551282051282357,0.5749999999999993,0.41000000000000014,0.5749999999999993,0.0,1.0600000000000023,8.05814115858983,24.178760167904436,50.00672628564859,67.82053464710471,54.90392397751995,26.67
2018-06-26,161,919,600036.SH,1669754.262,-0.77,26.9,27.49,26.2,27.48,-2.78,27.67,623228.18,0.451325749,0.600085853,6.92,15.22,8.1,3.494424,9.670903,1.403445,3.194294,0.00302,678414000000.0,-0.02783,1e-05,27.822000000000003,28.03857142857143,28.517082877279037,0.53590985429985,29.58890258587874,27.445263168679336,18.91891891891882,28.166371539524636,28.536659604987413,-0.3702880654627769,-0.2160274140451387,-76.97368421052633,23.026315789473667,23.50877192982466,22.061403508771676,-1.2200000000000024,1.4499999999999993,0.0,1.4499999999999993,1.2899999999999991,7.321617285139466,29.377100981917902,60.09878474850322,68.46610353144415,55.181276540371826,25.9
2018-06-27,162,918,600036.SH,1171600.53,-0.57,26.33,26.88,26.1,26.68,-2.12,26.9,442689.36,0.412801546,0.341053364,6.92,14.77,7.21,3.570072,9.465981,1.373706,3.126609,0.00215,664039000000.0,-0.02119,1e-05,27.363999999999997,27.72714285714286,28.399463829659993,0.7141627175434897,29.827789264746972,26.971138394573014,15.999999999999886,27.88385284113623,28.373203337951306,-0.4893504968150779,-0.27069203059912655,-92.67515923566889,7.324840764331117,17.283718851268315,-12.59291540954328,-0.6099999999999994,0.09999999999999787,0.0,0.09999999999999787,0.7799999999999976,7.0437630954052395,29.002729402828546,60.91845498837163,69.28248952383566,55.632292301389,25.33
2018-06-28,163,917,600036.SH,1140542.154,-0.48,25.85,26.3,25.6,26.25,-1.82,26.33,439700.14,0.369040898,0.563244539,6.8,15.79,6.51,3.636364,9.293414,1.348663,3.06961,0.00213,651933000000.0,-0.01823,1e-05,26.901999999999997,27.327142857142857,28.254225734421897,0.9106610772523245,30.075547888926547,26.432903579917248,14.583333333333243,27.570952404038348,28.18629938699195,-0.6153469829536036,-0.33962302107002196,-93.13186813186812,6.868131868131874,12.406429473978887,-4.208463343562155,-0.5799999999999983,0.5,0.0,0.5,0.6999999999999993,6.991988494326449,31.821594536570164,63.97143500634484,68.82624814196213,56.8782840752354,24.85
2018-06-29,164,916,600036.SH,814179.727,0.59,26.44,26.59,25.97,25.98,2.28,25.85,309110.69,0.458661506,1.0,6.96,16.1,6.61,3.555219,9.505527,1.379445,3.139671,0.0015,666813000000.0,0.02282,1.1e-05,26.637999999999998,27.01571428571429,28.170416210612373,0.9875439831148295,30.14550417684203,26.195328244382715,19.211822660098434,27.396959726493986,28.0569438768444,-0.6599841503504145,-0.4036952469261005,-76.9230769230769,23.07692307692309,12.423298569795358,44.384172091178556,0.28999999999999915,0.36999999999999744,0.0,0.36999999999999744,0.620000000000001,6.741122864270431,35.35108535464257,67.96973525736058,68.86932062341911,57.69888362679035,25.44
2018-06-30,165,915,600036.SH,1132645.827,-0.74,25.645000000000003,26.515,25.450000000000003,26.345,-2.8,26.385,437443.62,0.681436987,0.437650091,6.83,16.035,6.5600000000000005,3.6656665,9.219714,1.3379675,3.045267,0.00212,646763000000.0,-0.028025,2.2e-05,26.232999999999997,26.65642857142857,28.021844782040944,1.1297553221965588,30.28135542643406,25.762334137647827,16.065911431513825,27.127427460879527,27.87828136744852,-0.7508539065689916,-0.47312697885467875,-94.85488126649075,5.145118733509248,11.696724559521405,-7.9580929185150655,-0.07499999999999929,0.519999999999996,0.0,0.519999999999996,1.0649999999999977,6.498415154090026,38.701045132329675,71.2456073018974,68.45157706683912,59.066837495604176,24.645000000000003
2018-07-01,166,914,600036.SH,1234422.149,0.185,25.83,26.03,25.335,25.71,0.71,25.645000000000003,483847.36,0.530212855,0.50012072,6.94,16.225,6.735,3.64121,9.286224,1.3476195,3.0672355,0.002345,651429000000.0,0.007085,1.5e-05,26.019,26.380714285714284,27.89613049632666,1.2175783124278472,30.331287121182353,25.460973871470966,18.713455029810035,26.92782323612883,27.726556821711593,-0.7987335855827631,-0.5382483002002957,-87.3239436619719,12.676056338028111,13.63269938282015,10.762770248444035,-0.48499999999999943,0.11500000000000199,0.0,0.11500000000000199,0.6950000000000003,5.164190917287715,40.131404359484776,77.19782294179981,69.26595759165461,60.690200237457894,24.83
2018-07-02,167,913,600036.SH,1124749.5,-1.0,25.44,26.73,25.3,26.44,-3.78,26.44,435187.1,0.419276195,0.999987694,6.86,16.28,6.61,3.694969,9.146014,1.327272,3.020924,0.00211,641593000000.0,-0.03782,3.4e-05,25.841,26.062142857142856,27.744225734421896,1.3119135548090348,30.368052844039966,25.120398624803826,17.36271060070807,26.698927353647473,27.55718224232555,-0.8582548886780756,-0.6022496178958517,-96.4467005076142,3.5532994923858032,7.124824854641054,-3.5897512321246996,0.6999999999999993,0.03500000000000014,0.6999999999999993,0.0,1.4299999999999997,10.846448319863878,38.012574071649055,55.60104239110619,68.04355093140265,60.77572892399344,24.44
2018-07-03,168,912,600036.SH,1654664.571,-0.22,25.22,25.47,24.7,25.44,-0.86,25.44,658584.03,0.387710548,0.001026194,6.92,16.35,6.86,3.727201,9.066921,1.315794,2.9948,0.00319,636045000000.0,-0.00865,1.9e-05,25.714999999999996,25.822142857142858,27.576606686802847,1.398941173627207,30.374489034057262,24.778724339548432,16.339285714285623,26.47140006847094,27.384057631782916,-0.9126575633119778,-0.664331206979077,-88.07339449541286,11.926605504587148,9.385320445000355,17.009175623760736,-1.2600000000000016,0.6000000000000014,0.0,0.6000000000000014,0.7699999999999996,10.864933958244556,42.99105240732846,59.651898734177216,67.31059882595936,61.15070593689687,24.22
2018-07-04,169,911,600036.SH,930211.549,-0.17,25.05,25.51,24.96,25.18,-0.67,25.22,369649.5,0.505921334,0.440682534,6.82,15.96,6.76,3.752495,9.005804,1.306925,2.974613,0.00179,631757000000.0,-0.00674,1.5e-05,25.437,25.639285714285712,27.402320972517135,1.479013333397186,30.360347639311506,24.444294305722764,17.296786389413896,26.252723134860027,27.21116447387307,-0.9584413390130422,-0.7231532333858701,-91.97247706422014,8.02752293577985,7.8358093109175995,8.41095018550435,0.0400000000000027,0.26000000000000156,0.0,0.26000000000000156,0.5500000000000007,10.87420042643922,44.13646055437097,60.46511627906979,66.6443666240713,61.54114900827888,24.05
2018-07-05,170,910,600036.SH,1252366.553,0.39,25.44,25.52,24.94,25.17,1.56,25.05,495925.11,0.5398378,0.091579155,6.8,15.7,6.61,3.694969,9.146014,1.327272,3.020924,0.0024,641593000000.0,0.01557,1.5e-05,25.395999999999997,25.580714285714286,27.253273353469517,1.4872650192987997,30.227803392067116,24.278743314871917,21.02888086642595,26.127688806420025,27.079967105438026,-0.9522782990180012,-0.7689782465122964,-82.31780167264034,17.682198327359654,12.545442255908883,27.95571047026119,0.00999999999999801,0.019999999999999574,0.0,0.019999999999999574,0.5799999999999983,10.85568326947636,44.2315879097488,60.58732612055643,65.93794789139193,62.38314300355326,24.44
2018-07-06,171,909,600036.SH,1131470.156,0.4,25.84,26.18,24.98,25.49,1.57,25.44,441258.91,0.431525268,0.592504247,7.1,15.92,6.63,3.637771,9.289819,1.348141,3.068423,0.00214,651681000000.0,0.01572,1.4e-05,25.398000000000003,25.495,27.10565430585047,1.4541428483737473,30.013940002597966,24.197368609102977,26.480541455160704,26.083428990047715,26.988117690220392,-0.9046887001726773,-0.7961203372443726,-72.75985663082437,27.240143369175623,17.649954877438375,46.420520352650115,0.6600000000000001,0.03999999999999915,0.6600000000000001,0.0,1.1999999999999993,15.548413017276005,39.97589393330653,43.994211287988435,64.40450692587683,62.16539788236575,24.84
2018-07-07,172,908,600036.SH,1332323.2035,0.75,26.195,26.27,25.47,25.585,2.93,25.445,511491.635,0.4831106,0.647891278,6.96,16.119999999999997,6.665,3.591455,9.4174465,1.3666625,3.1105780000000003,0.0024749999999999,660634000000.0,0.029265,1.6e-05,25.549,25.573571428571427,26.97494002013618,1.3888397964048107,29.752619612945804,24.197260427326558,33.074935400516765,26.100593760809605,26.929368231685547,-0.8287744708759419,-0.8026511639706865,-62.71820448877804,37.28179551122196,27.401379069252414,57.042628395161046,0.08999999999999986,0.48999999999999844,0.0,0.48999999999999844,0.8000000000000007,15.560916767189376,42.29995979091271,46.21264767199443,61.801609886089736,62.58478897887638,25.195
2018-07-08,173,907,600036.SH,1003680.0265,0.125,26.32,26.64,25.77,26.25,0.505,26.195,384050.385,0.523928568,0.995832362,7.115,16.46,6.66,3.572617,9.4623855,1.3731840000000002,3.1254215,0.00186,663786500000.0,0.005075,1.5e-05,25.769,25.643571428571427,26.848898581496666,1.3024727494876343,29.453844080471935,24.243953082521397,36.98010849909581,26.134348566838895,26.884229844153285,-0.7498812773143904,-0.7920971866394273,-59.60099750623441,40.39900249376559,34.973647124721055,51.24971323185467,0.370000000000001,0.3000000000000007,0.370000000000001,0.0,0.870000000000001,18.5737308622079,35.65672844480253,31.500742942050454,57.81582513977636,62.43953086234812,25.32
2018-07-09,174,906,600036.SH,1412279.854,1.11,26.95,27.02,26.0,26.0,4.3,25.84,527058.16,0.522407887,0.316246365,7.12,16.54,6.72,3.487941,9.688879,1.406053,3.200232,0.00255,679675000000.0,0.04296,1.7e-05,26.149,25.859285714285715,26.752857142857142,1.192477076906449,29.13781129667004,24.367902989044243,44.069192751235555,26.259833402709834,26.88910170754934,-0.6292683048395062,-0.7595314102794432,-19.354838709677395,80.6451612903226,52.77531976510338,136.38484434076105,0.379999999999999,0.23000000000000043,0.379999999999999,0.0,1.0199999999999996,17.05739692805174,35.772029102667716,35.42463657230294,56.77424730310882,62.297390975106765,25.95
2018-07-10,175,905,600036.SH,875889.897,-0.15,26.8,27.1,26.56,27.01,-0.56,26.95,326841.86,0.424996499,4.18e-05,7.13,17.0,6.69,3.507463,9.634952,1.398227,3.18242,0.00158,675892000000.0,-0.00557,1.6e-05,26.421000000000003,26.085000000000004,26.64857142857143,1.1098588103661415,28.868289049303712,24.428853807839147,49.08256880733947,26.34293595613909,26.882501581064204,-0.539565624925114,-0.7155382532085773,-12.50000000000002,87.49999999999997,69.51472126136272,123.47055747727444,0.08000000000000185,0.5599999999999987,0.0,0.5599999999999987,0.5400000000000027,18.15834767641996,30.4216867469879,25.24357838795387,54.28458970592671,61.37534661868543,25.8
2018-07-11,176,904,600036.SH,839272.378,-0.2,26.6,26.79,26.0,26.08,-0.75,26.8,316712.58,0.485332918,0.595013939,6.93,16.78,6.41,3.533835,9.563049,1.387793,3.15867,0.00154,670848000000.0,-0.00746,1.5e-05,26.573,26.306428571428572,26.55761904761905,0.9949575500069163,28.54753414763288,24.567703947605217,52.65748031496067,26.38248427057923,26.861575538022414,-0.4790912674431844,-0.6682488560554988,-20.833333333333314,79.16666666666669,82.43727598566309,72.62544802867387,-0.3100000000000023,0.5599999999999987,0.0,0.5599999999999987,0.7899999999999991,18.142734307824586,34.35081685296642,30.876330876330826,52.1387236979238,60.710606610879736,25.6
2018-07-12,177,903,600036.SH,1225745.783,0.28,26.04,26.45,25.5,25.8,1.09,25.76,469426.52,0.405028017,0.999999738,7.22,17.23,6.66,3.609831,9.361722,1.358576,3.092172,0.00228,656725000000.0,-0.02105,1.5e-05,26.542,26.392142857142858,26.433333333333334,0.8568832752297095,28.14709988379275,24.719566782873915,51.841085271317816,26.32979438279781,26.800718090761496,-0.470923707963685,-0.628783826437136,-44.16666666666672,55.83333333333328,74.16666666666664,19.166666666666544,-0.33999999999999986,0.5,0.0,0.5,0.9499999999999993,17.760942760942754,33.62794612794608,30.876330876330833,49.77478768863709,59.30051791529961,25.04
2018-07-13,178,902,600036.SH,646322.656,0.19,26.23,26.3,25.97,26.28,0.73,26.04,247061.06,0.531950618,0.980213461,7.16,17.19,6.77,3.583683,9.430029,1.368489,3.114734,0.0012,661517000000.0,0.0073,1.5e-05,26.524,26.447857142857142,26.31952380952381,0.7399297619582212,27.799383333440254,24.83966428560737,47.79411764705881,26.314441400828915,26.758442676631013,-0.4440012758020977,-0.5918273163101284,-36.25000000000001,63.74999999999999,66.24999999999999,58.75,-0.14999999999999858,0.46999999999999886,0.0,0.46999999999999886,0.33000000000000185,18.205349439171695,35.33218291630712,31.99033037872679,47.2048301973061,58.037075410362604,25.23
2018-07-14,179,901,600036.SH,1078726.028,-0.14,25.855,26.515,25.54,25.985,-0.525,25.995,414374.23,0.32550603,0.483752046,7.1850000000000005,17.055,6.675000000000001,3.6358465,9.295212,1.348924,3.0702040000000004,0.00201,652059000000.0,-0.0212,1.5e-05,26.305,26.399285714285718,26.20976190476191,0.6493386818018615,27.50843926836563,24.911084541158186,52.41935483870965,26.2437581083937,26.691520996880566,-0.4477628884868672,-0.5630144307454762,-51.87499999999999,48.12500000000001,55.902777777777764,32.5694444444445,0.21499999999999986,0.4299999999999997,0.0,0.4299999999999997,0.9750000000000014,18.34782608695651,34.82608695652171,30.989370400654128,44.32938470436016,56.390480885599644,24.855
2018-07-15,180,900,600036.SH,689362.3459999999,-0.0549999999999999,25.8,25.985,25.535,25.89,-0.2199999999999999,25.855,268215.03500000003,0.389985962,0.557451175,7.145,17.155,6.85,3.6444235,9.2754385,1.3460545000000002,3.063673,0.0013,650672000000.0,-0.002195,1.5e-05,26.105,26.325,26.116428571428575,0.5420256233018468,27.200479818032267,25.032377324824882,49.64370546318292,26.175487630179283,26.625482404519044,-0.44999477433976054,-0.5404104994643331,-54.16666666666665,45.83333333333336,52.56944444444445,32.36111111111116,-0.5300000000000011,0.004999999999999005,0.0,0.004999999999999005,0.4499999999999993,18.747223456241656,34.606841403820475,29.725228975853426,40.93848513536398,55.1022213635093,24.8
2018-07-16,181,899,600036.SH,931706.273,-0.56,25.67,26.58,25.58,26.17,-2.14,26.23,359321.94,0.513684428,0.548629616,7.15,16.88,6.69,3.661862,9.228702,1.339272,3.048236,0.00174,647393000000.0,-0.02135,1.5e-05,25.919,26.142142857142858,26.021190476190473,0.5078656966063355,27.036921869403145,25.0054590829778,52.911392405063296,26.097720302459393,26.554705930110227,-0.45698562765083395,-0.5237255251016333,-59.583333333333265,40.416666666666735,44.79166666666671,31.666666666666785,0.5949999999999989,0.04499999999999815,0.5949999999999989,0.0,1.0,18.52193995381061,35.98152424942258,32.03389830508471,39.255117700648164,53.6493343160254,24.67
2018-07-17,182,898,600036.SH,732402.036,-0.3,25.37,25.67,25.1,25.5,-1.17,25.67,289369.01,0.653094201,3.76e-05,7.13,17.12,6.93,3.705164,9.120848,1.32362,3.012612,0.0014,639827000000.0,-0.01169,1.5e-05,25.785000000000004,25.937857142857144,25.94833333333333,0.5180359543506261,26.984405242034583,24.912261424632078,51.861042183622864,25.985763332850258,26.46694993528725,-0.48118660243699196,-0.5152177405687051,-80.09259259259261,19.907407407407394,35.38580246913583,-11.049382716049479,-0.9099999999999966,0.4799999999999969,0.0,0.4799999999999969,0.5700000000000003,18.870588235294104,35.529411764705785,30.622837370242124,37.181613317509935,52.246106071734644,24.37
2018-07-18,183,897,600036.SH,849465.221,-0.08,25.29,25.94,25.21,25.57,-0.32,25.37,332355.25,0.456047386,0.653982836,7.27,17.14,6.73,3.716884,9.092087,1.319447,3.003112,0.00161,637810000000.0,-0.00315,1.5e-05,25.597,25.750714285714285,25.898809523809526,0.5373200433143471,26.97344961043822,24.82416943718083,53.045685279187786,25.878722820104063,26.379768458599308,-0.5010456384952455,-0.5123833201540131,-83.79629629629639,16.203703703703603,25.50925925925924,-2.407407407407675,0.2699999999999996,0.10999999999999943,0.2699999999999996,0.0,0.7300000000000004,21.05506709856546,32.53123553910216,21.416234887737367,34.39240750384334,50.51838706395732,24.29
2018-07-19,184,896,600036.SH,1016389.267,0.33,25.62,25.89,25.5,25.58,1.3,25.29,395286.7,0.538758512,0.479327531,7.47,17.19,6.57,3.669009,9.210726,1.336664,3.042298,0.00192,646132000000.0,0.01305,1.4e-05,25.55,25.690714285714286,25.887857142857147,0.5251953897059489,26.938247922269046,24.837466363445248,52.319587628865975,25.838919309318825,26.323489313517875,-0.4845700041990497,-0.5068206569630205,-69.81132075471696,30.18867924528303,22.09993011879801,46.36617749825307,-0.05000000000000071,0.28999999999999915,0.0,0.28999999999999915,0.39000000000000057,21.431935939707934,35.65708902496456,24.917491749174832,31.844562191601796,48.89125504149686,24.62
2018-07-20,185,895,600036.SH,2704374.608,1.76,27.38,27.45,25.4,25.62,6.8696,25.62,1010892.31,0.510961335,0.663083517,7.7,16.94,6.92,3.433163,9.843469,1.428487,3.251293,0.0049,690519000000.0,0.0687,1.5e-05,25.865999999999996,25.855,25.93261904761905,0.6221173522736402,27.17685375216633,24.688384343071768,64.6946564885496,26.0760086463467,26.401749364368403,-0.32574071802170224,-0.47060466917475685,-2.9787234042553337,97.02127659574467,47.8045531815771,195.45472342407982,1.5599999999999987,0.10000000000000142,1.5599999999999987,0.0,2.0500000000000007,27.692978630614874,33.01351940689043,8.764367816091868,29.32814480075204,46.86632586331444,26.38
2018-07-21,186,894,600036.SH,1783247.656,0.405,26.74,27.02,26.24,26.485,1.52655,26.335,659697.77,0.456796916,0.999645949,7.57,17.48,7.135,3.5215110000000003,9.613381,1.395097,3.175295,0.0031999999999999,674378500000.0,0.01529,1.45e-05,26.080000000000002,25.981428571428573,25.984761904761907,0.6459315997680504,27.276625104298006,24.692898705225808,54.93212669683256,26.17816116229336,26.42680496700778,-0.24864380471441905,-0.4262124962826893,-30.212765957446873,69.78723404255312,65.6657299611936,78.03024220527217,-0.4299999999999997,0.8399999999999999,0.0,0.8399999999999999,0.7800000000000011,27.741371778068984,36.12931411096538,13.132694938440423,26.965291034069615,44.38345046007967,25.74
2018-07-22,187,893,600036.SH,2324551.474,0.825,27.565,28.025,26.485,26.74,3.2374,26.74,852715.615,0.936507817,0.495700263,7.715,17.33,7.31,3.410275,9.909979,1.438139,3.273261,0.004135,695185000000.0,0.032375,1.45e-05,26.519,26.23357142857143,26.06738095238095,0.7207103129990063,27.508801578378964,24.625960326382938,60.0,26.391520983478998,26.51111571019239,-0.119594726713391,-0.3648889423688297,-15.72649572649565,84.27350427350436,83.69400497060072,85.43250287931164,1.004999999999999,0.245000000000001,1.004999999999999,0.0,1.5399999999999991,31.44861741642586,34.13124226165901,4.090623033354271,25.007425326305597,41.41162523304098,26.565
2018-07-23,188,892,600036.SH,2550106.045,0.48,27.86,28.15,26.98,27.39,1.7531,27.38,924108.84,0.402521214,0.969873129,7.67,17.77,7.7,3.374013,10.016036,1.45353,3.308292,0.00448,702625000000.0,0.01753,1.5e-05,27.032999999999998,26.54642857142857,26.18261904761905,0.7897489191275462,27.762116885874143,24.603121209363955,57.72495755517827,26.617440832174537,26.611033064992952,0.0064077671815852,-0.29062960045874675,-9.508196721311455,90.49180327868854,81.51751386491533,108.44038210623498,0.125,0.495000000000001,0.0,0.495000000000001,1.1699999999999982,27.965756216877253,37.749694251936326,14.8883374689826,23.540546818925577,40.1573970610172,26.86
2018-07-24,189,891,600036.SH,1944728.34,-0.11,27.75,28.6,27.57,27.86,-0.3948,27.86,694538.92,0.534445874,0.316266629,7.73,17.72,7.7,3.387387,9.976489,1.447791,3.295229,0.00337,699851000000.0,-0.00395,1.4e-05,27.458999999999996,26.88642857142857,26.30309523809524,0.8078500952006884,27.918795428496615,24.68739504769386,58.119658119658105,26.791680704147687,26.695400986104588,0.09627971804309965,-0.2132477367583775,-24.285714285714327,75.71428571428568,83.49319775549286,60.15646163187134,0.45000000000000284,0.5899999999999999,0.0,0.5899999999999999,1.0300000000000011,26.89141513132101,36.534692277538156,15.203955500618033,22.82343089840159,38.55401030216415,26.75
2018-07-25,190,890,600036.SH,1212914.508,0.47,28.22,28.45,27.85,28.2,1.6937,27.75,430216.84,0.542197877,0.999999982,7.61,17.65,7.11,3.330971,10.14546,1.472312,3.351041,0.00209,711704000000.0,0.01694,1.4e-05,27.627,27.305,26.45404761904762,0.8764348761346946,28.20691737131701,24.70117786677823,63.23529411764703,27.011422134278813,26.808334246393134,0.20308788788567966,-0.12998061182956608,-10.85714285714293,89.14285714285707,85.11631537861042,97.19594067135037,-0.15000000000000213,0.28000000000000114,0.0,0.28000000000000114,0.5999999999999979,27.29805013927573,34.85873458018301,12.163892445582597,21.486828153348146,36.812775925635975,27.22
2018-07-26,191,889,600036.SH,1299264.844,-0.1,28.12,28.95,27.88,28.36,-0.3544,28.22,458657.24,0.524649264,0.197015148,7.56,17.6,7.12,3.342817,10.109509,1.467095,3.339166,0.00222,709182000000.0,-0.00354,1.3e-05,27.903000000000002,27.662142857142857,26.581666666666667,0.9319431807279025,28.44555302812247,24.717780305210862,68.37455830388694,27.181972575158998,26.905494672586237,0.2764779025727613,-0.04868890894910061,-21.558441558441526,78.44155844155848,81.09956709956707,73.12554112554133,0.5,0.029999999999997584,0.5,0.0,1.0700000000000003,30.981474182104808,30.58730784391009,0.6402048655569799,19.327104866864293,34.55094627775069,27.12
2018-07-27,192,888,600036.SH,864315.734,-0.03,28.09,28.48,27.61,28.12,-0.1067,28.12,308430.01,0.429448383,0.230859101,7.55,16.86,6.93,3.346387,10.098724,1.46553,3.335603,0.0015,708425000000.0,-0.00107,1.3e-05,28.008000000000003,27.763571428571428,26.68880952380952,0.9816019399028464,28.652013403615214,24.725605644003828,66.9090909090909,27.321669102057616,26.993235807950217,0.3284332941073984,0.026735531662199198,-22.337662337662334,77.66233766233766,81.74891774891773,69.48917748917751,-0.46999999999999886,0.2699999999999996,0.0,0.2699999999999996,0.870000000000001,29.716446124763674,27.826086956521706,3.285151116951387,17.276734919594624,32.24078255845036,27.09
2018-07-28,193,887,600036.SH,1193115.334,0.21,28.365,28.9,27.89,28.225,0.7484,28.155,421024.26,0.574647611,0.26018759,7.435,17.28,7.16,3.3141905,10.1975895,1.4798775000000002,3.368259,0.00204,715361000000.0,0.0074849999999999,1.3e-05,28.108999999999998,27.995714285714286,26.792142857142856,1.0430424563695644,28.878227769881985,24.706057944403728,73.24074074074073,27.482181547894907,27.094847970324274,0.387333577570633,0.09885514084388597,-15.194805194805225,84.80519480519477,80.30303030303031,93.80952380952368,0.41999999999999815,0.28000000000000114,0.41999999999999815,0.0,1.009999999999998,32.80542986425336,24.509803921568608,14.473684210526308,16.09704304887121,30.213213876615683,27.365
2018-07-29,194,886,600036.SH,925676.682,-0.125,28.24,28.605,27.78,28.36,-0.43785,28.365,328353.885,0.811446448,0.287204797,7.47,16.58,7.115,3.328706,10.152651,1.473356,3.3534155,0.001595,712208000000.0,-0.00438,1.3e-05,28.207,28.092142857142854,26.883571428571425,1.090583468897068,29.06473836636556,24.70240449077729,72.30347349177329,27.59876900206492,27.179674046596553,0.41909495546836695,0.1629031037687822,-18.441558441558474,81.55844155844153,81.34199134199132,81.99134199134195,-0.29499999999999815,0.10999999999999943,0.0,0.10999999999999943,0.8249999999999993,31.90319031903187,24.605793912724586,12.91369240752757,14.896219008276505,27.917352071820243,27.24
