Date,Unnamed: 0,Id,Ts Code,Amount_x,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r2,r3,r4,Ret,PE,PB,PCF,PS,Turnover,CirculatedMarketValue,ChangeRatio,Liquidility,MA_5,MA_7,MA_21,20sd,upper_band,lower_band,RSI,EMA_12,EMA_26,MACD,Signal_Line,W%R,K,D,J,up_move,down_move,plus_dm,minus_dm,TR,plus_di,minus_di,DX,ADX,ADXR,momentum
6/19/2019,519,561,600519.SH,5051192.622,15.01,932.01,946.7,932.01,940,1.6369,917,53726.4,0.496549,0.999902,12.86,11.8,15.9,5.26,1.826697,33.257623,9.971927,50.215676,15.16578,0.00428,1.17E+12,0.01637,2.00E-06,917.282,915.63,893.501065,22.43935452,938.379774,848.6223559,80.53168907,907.1242393,899.2680464,7.856192894,2.520902778,-13.76757263,86.23242737,82.4097257,93.8778307,26.7,29.41,0,29.41,14.69,20.1422014,29.38532477,18.66259853,15.00133682,16.9507025,931.01
6/20/2019,520,560,600519.SH,6468666.073,42.99,975,975.5,932.2,932.5,4.6126,932.01,67271.97,0.477829,0.000825,13.11,11.24,112.97,5.37,1.746154,34.791668,10.431894,52.53193,15.865319,0.00536,1.22E+12,0.04613,3.00E-06,930.122,924.9157143,896.8201126,28.96079737,954.7417073,838.8985178,92.60853152,917.566664,904.8778208,12.68884328,4.554490877,-0.36900369,99.63099631,89.76234744,119.3682941,28.8,0.19,28.8,0,43.3,27.03604101,23.7024313,6.570181484,14.77785926,16.78208148,974
6/21/2019,521,559,600519.SH,4482726.902,1.3,976.3,984.49,964.5,969.97,0.1333,975,45926.75,0.497885,3.00E-06,13.23,11.33,112.98,5.43,1.743829,34.838057,10.445803,52.601973,15.886473,0.00366,1.23E+12,0.00133,3.00E-06,942.382,933.9585714,900.9296364,33.94662809,968.8228926,833.0363802,92.68037383,926.6025619,910.1683525,16.43420932,6.930434566,-5.668212333,94.33178767,93.39840378,96.19855544,8.99,32.3,0,32.3,19.99,26.86226718,32.90178964,10.10560992,15.24463915,15.87028629,975.3
6/22/2019,522,558,600519.SH,5500596.532,26.895,981.05,987.595,953.6,955.4,2.8594,954.155,56525.585,0.486407,0.703908,13.195,11.36,114.285,5.38,1.7354515,35.007555,10.496625,52.8578975,15.9637655,0.0045,1.23E+12,0.028595,3.00E-06,956.272,943.9942857,904.8534459,38.02607523,980.9055964,828.8012954,92.89492417,934.9790908,915.418845,19.56024586,9.456396825,-4.434432061,95.56556794,96.50945064,93.67780254,3.105,10.9,0,10.9,33.995,26.4420302,32.90988621,10.89746785,15.61449956,14.96859505,980.05
6/23/2019,523,557,600519.SH,4759175.661,-1.41,979.64,991.745,965.75,980.985,-0.14205,981.05,48611.35,0.49644,0.703424,13.11,11.445,113.94,5.415,1.7379035,34.957241,10.481539,52.7819285,15.940822,0.00387,1.23E+12,-0.00142,2.50E-06,968.8,953.2285714,909.4720173,41.24564007,991.9632975,826.9807372,91.95395466,941.8499999,920.1759675,21.67403237,11.89992393,-7.97719859,92.02280141,93.97338567,88.12163289,4.15,12.15,0,12.15,25.995,26.63260327,36.63474558,15.8093274,15.46811834,14.23654628,978.64
6/24/2019,524,556,600519.SH,4532526.991,10.8,987.1,999.69,975,978.3,1.1062,976.3,45779.2,0.365386,0.361575,13.28,11.48,115.6,5.39,1.724749,35.223442,10.561356,53.183865,16.062212,0.00364,1.24E+12,0.01106,3.00E-06,979.818,964.0142857,914.0005888,43.7462368,1001.493062,826.5081152,91.90868372,948.8115384,925.1333033,23.67823511,14.25558617,-10.09704066,89.90295934,92.49710956,84.71465889,7.945,9.25,0,9.25,24.69,27.76929754,38.29277783,15.92968467,15.369963,13.5590256,986.1
6/25/2019,525,555,600519.SH,5035624.42,-4.12,982.98,999,967,992,-0.4174,987.1,51295.95,0.481988,0.99005,12.99,11.56,114.9,5.4,1.731978,35.076425,10.517275,52.961884,15.995171,0.00408,1.23E+12,-0.00417,2.00E-06,981.414,973.44,919.1282078,44.8799324,1008.888073,829.368343,85.08712158,954.0682248,929.4182438,24.64998101,16.33446514,-15.81038887,84.18961113,88.70512396,75.15858546,-0.69,8,0,8,32,17.24116743,41.76344086,41.55992919,17.93399674,14.58510662,981.98
6/26/2019,526,554,600519.SH,2896585.581,-3.12,979.86,985,971.22,985,-0.3174,982.98,29588.18,0.52567,0.958569,12.99,11.38,113.82,5.59,1.737493,34.965091,10.483893,52.793782,15.944402,0.00236,1.23E+12,-0.00317,2.00E-06,982.126,980.2757143,924.2834459,44.4006555,1013.084757,835.4821349,85.98268739,958.0361902,933.1546702,24.88152004,18.04387612,-19.3105463,80.6894537,84.92734139,72.21367831,-14,4.22,0,4.22,13.78,17.41288901,37.59347172,36.68772563,18.05616043,15.21452434,978.86
6/27/2019,527,553,600519.SH,4772724.089,16.49,996.35,1001,981.12,985,1.6829,979.86,47978.45,0.485658,0.632224,13,11.38,117.3,5.52,1.708737,35.553517,10.660325,53.682245,16.212729,0.00382,1.25E+12,0.01683,2.00E-06,985.186,983.3257143,930.6748745,44.16029973,1018.995474,842.354275,87.59251197,963.9306225,937.8358057,26.09481677,19.65406425,-4.673836566,95.32616343,86.73507609,112.5083381,16,9.9,16,0,19.88,22.06381742,36.14892771,24.1959218,17.29392631,15.60503807,995.35
6/28/2019,528,552,600519.SH,3050739.277,2.19,984,988.88,971.33,985.99,0.2231,981.81,31088.4,0.485607,0.577606,12.76,12.5,117.95,5.56,1.730183,35.112822,10.528188,53.01684,16.011768,0.00247,1.24E+12,-0.0124,3.00E-06,986.058,984.4257143,936.4782078,42.13400552,1020.746219,852.2101968,78.58293076,967.018219,941.2553757,25.76284337,20.87582007,-17.08714444,82.91285556,86.3094909,76.1195849,-12.12,9.79,0,9.79,17.55,16.17930093,39.71875582,42.11140112,19.2017884,16.70780522,983
6/29/2019,529,551,600519.SH,5049149.972,32.175,1014.105,1018.3,990.67,994.76,3.27335,981.93,50157.84,0.481294,0.700518,13.3,11.9,121.65,5.565,1.679335,36.187082,10.8502925,54.638865,16.5016405,0.003995,1.27E+12,0.032735,5.50E-06,991.459,989.1478571,943.6812468,41.08772541,1025.856698,861.5057959,83.95844976,974.2623392,946.6516441,27.61069505,22.22279507,-3.625756266,96.37424373,91.53775424,106.0472227,29.42,19.34,29.42,0,27.63,24.5854188,36.01278418,18.85759777,18.89429805,17.33563083,1013.105
6/30/2019,530,550,600519.SH,3520230.662,-2.335,1004.5,1009.19,993.665,1005.495,-0.22085,1006.835,35074.745,0.555213,0.997615,12.965,12.36,122.975,5.93,1.6955795,35.844339,10.7475255,54.1213575,16.3453465,0.00279,1.26E+12,-0.009525,4.00E-06,995.763,992.6992857,950.4269048,38.75373609,1027.934377,872.9194326,78.41089455,978.914287,950.9367075,27.97757947,23.37375195,-11.92739844,88.07260156,89.11990028,85.9780041,-9.11,2.995,0,2.995,15.525,22.9146619,37.40243474,24.01934716,19.66026365,17.83410294,1003.5
7/1/2019,531,549,600519.SH,5325575.854,47.86,1031.86,1035.6,1000.22,1004.52,4.8638,984,52337.23,0.558279,0.393224,13.6,12.42,126,5.61,1.649933,36.820647,11.04026,55.595485,16.790552,0.00417,1.30E+12,0.04864,9.00E-06,1006.163,999.0935714,958.0830952,40.98255391,1040.048203,876.1179874,83.13495344,987.0597813,956.9310255,30.12875582,24.72475272,-2.812030075,97.18796992,93.87827174,103.8073663,26.41,6.555,26.41,0,35.38,29.44076301,35.82013136,9.775177639,19.70849417,18.03255753,1030.86
7/2/2019,532,548,600519.SH,3989722.046,-6.86,1025,1029.5,1016,1025,-0.6648,1031.86,39061.09,0.479254,0.52793,13.17,12.22,128,6.3,1.660976,36.575856,10.966863,55.225875,16.678925,0.00311,1.29E+12,-0.00665,5.00E-06,1011.893,1005.096429,963.5169048,41.35305985,1046.223024,880.8107851,79.51948833,992.896738,961.9731717,30.92356628,25.96451543,-10.23264794,89.76735206,91.67597451,85.95010716,-6.1,15.78,0,15.78,13.5,29.78055962,39.89138959,14.51205267,20.6924302,17.79595115,1024
7/3/2019,533,547,600519.SH,6717755.678,-37.1,987.9,1023,981.5,1020,-3.6195,1025,67139.32,0.506467,0.300282,13,11.72,123.91,6.49,1.723353,35.251989,10.569916,53.226968,16.075229,0.00534,1.24E+12,-0.0362,5.00E-06,1012.673,1006.245,967.3835714,39.38733945,1046.15825,888.6088925,63.63037752,992.1280091,963.8936775,28.23433155,26.41847866,-46.13152805,53.86847195,80.27459798,1.056219901,-6.5,34.5,0,34.5,41.5,27.59140699,38.35460565,16.32122737,20.52518941,17.76326311,986.9
7/4/2019,534,546,600519.SH,4531686.001,-6.7,981.2,990.8,971.22,985.8,-0.6782,987.9,46216.68,0.46677,0.984057,13.12,11.72,123.9,6.45,1.73512,35.012908,10.49823,52.865979,15.966206,0.00368,1.23E+12,-0.00678,4.00E-06,1006.092,1004.080714,970.7740476,37.05280057,1044.879649,896.6684465,51.83725479,990.4467769,965.1756274,25.27114957,26.18901284,-66.34146341,33.65853659,59.0981202,-17.22063064,-32.2,10.28,0,10.28,19.58,21.064825,44.0373026,35.28683078,22.57637864,18.67711895,980.2
7/5/2019,535,545,600519.SH,4968920.475,18.62,999.82,1006,976.3,986,1.8977,981.2,50032.71,0.472566,1,13.17,11.76,129.81,6.3,1.702807,35.677339,10.697452,53.869205,16.269193,0.00398,1.26E+12,0.01898,4.00E-06,1005.156,1006.340714,974.9083333,34.35230701,1043.612947,906.2037193,56.32088148,991.8888112,967.7418772,24.14693407,25.78059709,-43.63414634,56.36585366,47.9642874,73.16898618,15.2,5.08,15.2,0,29.7,24.81572832,33.60801813,15.04917153,22.92949018,19.08706467,998.82
7/6/2019,536,544,600519.SH,3922699.546,-10.83,983.03,994.35,973.11,990.425,-1.08725,993.86,39915.1,0.458929,0.012412,12.945,11.46,125.6,6.675,1.731896,35.078209,10.5178095,52.9645775,15.995984,0.00318,1.23E+12,-0.01087,4.00E-06,995.39,1001.901429,978.3478571,30.97618693,1040.300231,916.3954833,50.49977283,990.5259172,968.8743307,21.65158649,24.95479497,-75.26127416,24.73872584,38.25437203,-2.292566533,-11.65,3.19,0,3.19,21.24,25.75233023,32.59505844,11.72756548,22.98878287,19.30164122,982.03
7/7/2019,537,543,600519.SH,4036453.44,4.91,987.94,997.5,972.325,982.65,0.5021,983.03,40878.015,0.465128,1,12.93,11.49,127.905,6.205,1.7235325,35.253416,10.5703435,53.2291235,16.07588,0.003255,1.24E+12,0.00502,4.00E-06,987.978,999.5357143,981.8211905,26.25051821,1034.322227,929.320154,52.05863386,990.1280838,970.2866025,19.84148127,23.93213223,-69.47521866,30.52478134,37.20978695,17.15477013,3.15,0.785,3.15,0,25.175,26.74932519,29.07038828,4.158142254,22.15655536,18.81233685,986.94
7/8/2019,538,542,600519.SH,3313713.091,-14.96,984.86,997.9,975,995.05,-1.4963,999.82,33613.52,0.497299,0.999998,12.77,11.2,127.3,6.9,1.728672,35.14351,10.537389,53.063176,16.025762,0.00268,1.24E+12,-0.01496,4.00E-06,987.37,992.8214286,985.3097619,20.76609341,1026.841949,943.7775751,49.43207748,989.3176094,971.3661134,17.95149592,22.73600497,-73.96501458,26.03498542,27.09949753,23.9059612,0.4,2.675,0,2.675,22.9,26.8921095,27.26486551,0.68828809,21.06788418,18.21892359,983.86
7/9/2019,539,541,600519.SH,3103986.405,-8.8,976.06,989,968.35,979.3,-0.8935,984.86,31723.32,0.503769,0.952531,12.69,11.22,126,6.11,1.744258,34.829493,10.443235,52.589042,15.882567,0.00253,1.23E+12,-0.00894,4.00E-06,986.342,985.83,988.1221429,16.28714528,1020.696433,955.5478523,48.28619545,987.2779772,971.7138087,15.56416841,21.30163765,-88.53531599,11.46468401,22.67481693,-10.95558181,-8.9,6.65,0,6.65,20.65,27.83419241,27.80332726,0.055475424,18.10328034,18.01863854,975.06
7/10/2019,540,540,600519.SH,2774054.724,6.46,982.52,990.58,977,980.93,0.6618,976.06,28166.7,0.553487,0.050376,12.65,11.6,126.43,6.1,1.732789,35.06001,10.512353,52.9371,15.987685,0.00224,1.23E+12,0.00662,4.00E-06,982.882,985.0614286,990.527381,15.98407175,1022.495524,958.5592375,50.6480534,986.5459807,972.5142674,14.03171331,19.84765279,-78.92936803,21.07063197,19.5234338,24.16502831,1.58,8.65,0,8.65,13.58,27.85138516,29.18867167,2.34446911,15.65019059,16.85317551,981.52
7/11/2019,541,539,600519.SH,3011117.079,-1.02,981.5,998.38,976,989.96,-0.1038,982.52,30514.19,0.47296,0.50001,12.77,11.15,123.5,5.95,1.73459,35.023613,10.50144,52.882143,15.971088,0.00243,1.23E+12,-0.00104,4.00E-06,982.576,985.1042857,990.8369048,15.76800465,1022.372914,959.3008955,46.08716273,985.769676,973.1798772,12.58979877,18.39608198,-80.44609665,19.55390335,17.36307311,23.93556382,7.8,1,7.8,0,22.38,25.1248889,28.96503111,7.099552383,14.42902134,15.86147383,980.5
7/12/2019,542,538,600519.SH,2778937.975,4.59,986.09,991.5,980.01,981.3,0.4677,981.5,28173.85,0.528677,0.997501,13.29,11.25,125.58,5.92,1.726516,35.187401,10.55055,53.129447,16.045777,0.00224,1.24E+12,0.00468,3.00E-06,982.206,983.1428571,991.3030952,15.63081027,1022.564716,960.0414747,50.57417582,985.8189566,974.1361826,11.682774,17.05342038,-73.62081784,26.37918216,22.33457249,34.46840149,-6.88,4.01,0,4.01,11.49,25.60034975,27.70820972,3.954074161,11.70349799,15.45264319,985.09
7/13/2019,543,537,600519.SH,4398421.835,-5.59,978.715,989.24,963.565,978.88,-0.56705,984.305,45192.295,0.520348,0.002281,13.24,11.225,124.7,6.04,1.73954,34.9242335,10.471642,52.7320905,15.92577,0.0036,1.23E+12,-0.00567,3.50E-06,980.977,982.5264286,991.1919048,15.67005247,1022.53201,959.8517998,38.88993533,984.7260402,974.4753542,10.25068594,15.6928735,-78.96855695,21.03144305,22.32150952,18.45131011,-2.26,16.445,0,16.445,25.675,16.51402089,33.04532244,33.35657907,12.73913951,15.81671878,977.715
7/14/2019,544,536,600519.SH,3002846.81,-1.67,977.045,986.9,972.505,978.375,-0.17245,978.715,30709.545,0.625953,0.000806,13.42,11.325,124.58,6.41,1.7426485,34.8646415,10.453774,52.6421125,15.8985955,0.002445,1.23E+12,-0.001725,3.00E-06,981.174,980.97,991.0683333,15.98586854,1023.04007,959.0965963,40.92906466,983.5443417,974.6656984,8.87864332,14.33002746,-81.28687444,18.71312556,22.04125026,12.05687618,-2.34,8.94,0,8.94,14.395,16.57286099,35.0376011,35.7771261,13.57898086,16.61962225,976.045
7/15/2019,545,535,600519.SH,5785726.59,-10.16,975.93,980.1,951.13,967.8,-1.0303,986.09,59870.4,0.502453,0.373418,13.71,11.3,125.9,6.13,1.74449,34.824854,10.441844,52.582038,15.880452,0.00477,1.23E+12,-0.0103,3.00E-06,979.856,979.6942857,990.5364286,16.25369984,1023.043828,958.0290289,27.64409625,982.3729045,974.7593503,7.613554165,12.9867328,-68.35523797,31.64476203,23.79644355,47.34139899,-6.8,21.375,0,21.375,28.97,8.415530919,42.63922635,67.03331337,17.6688477,18.68867094,974.93
7/16/2019,546,534,600519.SH,3226755.644,-7.93,968,982.3,965,975.45,-0.8126,975.93,33245.24,0.506985,0.744765,13.55,11.4,123.58,6.9,1.758781,34.541882,10.356998,52.154778,15.751414,0.00265,1.22E+12,-0.00813,3.00E-06,977.156,978.5428571,989.8230952,16.88241976,1023.587935,956.0582557,27.40963855,980.1616884,974.2586577,5.903030705,11.56999238,-76.52706275,23.47293725,24.61027495,21.19826185,2.2,13.87,0,13.87,17.3,8.313860143,41.51684232,66.63157559,21.39167077,21.04205048,967
7/17/2019,547,533,600519.SH,2459954.487,-4.5,963.5,972.99,962.13,968,-0.4649,968,25468.87,0.506858,0.659653,13.38,11.28,123.6,6.11,1.766995,34.381305,10.308851,51.912323,15.67819,0.00203,1.21E+12,-0.00465,3.00E-06,972.638,975.8257143,989.0440476,17.83607129,1024.71619,953.371905,36.96023942,977.5983517,973.4617201,4.136631633,10.08332023,-77.45580463,22.54419537,25.88729821,15.85798968,-9.31,2.87,0,2.87,10.86,9.21115201,34.85619683,58.1951161,24.38266282,22.45392611,962.5
7/18/2019,548,532,600519.SH,3748507.464,-16,947.5,963,947.18,961.5,-1.6606,963.5,39252.95,0.527588,0.50004,12.86,11.5,121,5.95,1.796834,33.810365,10.137661,51.05026,15.417836,0.00312,1.19E+12,-0.01661,3.00E-06,966.395,970.9685714,986.7178571,20.06774001,1026.853337,946.5823771,33.6185106,972.9678361,971.5386297,1.429206358,8.352497457,-99.45596736,0.544032642,15.52038842,-29.40867891,-9.99,14.95,0,14.95,15.82,9.334785014,36.99109358,59.69947987,26.12642347,24.35140105,946.5
7/19/2019,549,531,600519.SH,2679887.449,8.37,955.87,960.8,948,955,0.8834,947.5,28014.81,0.502253,0.972717,13.2,11.15,122.14,5.95,1.7811,34.109038,10.227215,51.501227,15.554033,0.00223,1.20E+12,0.00883,3.00E-06,962.16,966.6514286,985.3783333,20.13032011,1025.638974,945.1176931,26.27146097,970.3373998,970.3779905,-0.040590724,6.673879821,-83.02734375,16.97265625,13.35362809,24.21071257,-2.2,0.82,0,0.82,12.8,4.159781184,39.6774745,81.02170805,30.8387475,26.88411884,954.87
7/20/2019,550,530,600519.SH,3221795.747,-7.425,952.26,963.5,948.715,960.75,-0.77015,959.685,33689.22,0.517214,0.999999,12.86,6.615,122.225,5.835,1.787897,33.9802195,10.18859,51.306724,15.495291,0.00268,1.20E+12,-0.007705,3.00E-06,957.426,962.8721429,982.4333333,20.70346125,1023.840256,941.0264108,30.63074405,967.5562613,969.0359171,-1.479655781,5.043172701,-90.078125,9.921875,9.146187964,11.47324907,2.7,0.715,2.7,0,14.785,5.315834567,39.43258821,76.24124277,35.44686731,29.21782509,951.26
7/21/2019,551,529,600519.SH,2883603.357,2.665,954.925,961.695,945.93,958.65,0.28285,952.26,30249.38,0.454696,0.976789,13.5,6.51,67.32,5.87,1.7828645,34.075317,10.217104,51.4503115,15.538656,0.00241,1.20E+12,0.002825,3.00E-06,954.811,959.7121429,980.072619,17.75865432,1015.589928,944.5553104,28.61307249,965.6129904,967.990664,-2.377673636,3.559003433,-82.85033365,17.14966635,14.6813992,22.08620065,-1.805,2.785,0,2.785,15.765,4.244653758,42.05845495,81.66579361,40.98312812,31.56984174,953.925
7/22/2019,552,528,600519.SH,2695084.029,1.15,957.02,964,950.25,960,0.1203,955.87,28125.49,0.45088,0.643304,12.86,1.73,123.45,5.72,1.77896,34.150074,10.239519,51.563188,15.572746,0.00224,1.20E+12,0.0012,3.00E-06,953.515,957.0107143,976.5088095,14.36711397,1005.243037,947.7745816,31.73228346,964.2909919,967.1780222,-2.887030376,2.269796671,-78.85605338,21.14394662,16.07182932,31.2881812,2.305,4.32,0,4.32,13.75,4.40769037,44.36445303,81.92537763,46.78577737,33.92683078,956.02
7/23/2019,553,527,600519.SH,3087319.264,-3.04,953.98,962.59,943.86,962.3,-0.3177,957.02,32483.95,0.444398,0.985177,13.8,1.87,12.5,5.79,1.784629,34.041596,10.206993,51.399396,15.523279,0.00259,1.20E+12,-0.00318,3.00E-06,954.811,955.0078571,973.1269048,14.64966842,1002.426242,943.8275679,34.32708688,962.7046854,966.200391,-3.495705539,1.116696229,-81.4380044,18.5619956,18.95186952,17.78224775,-1.41,6.39,0,6.39,18.73,4.44350402,44.61489632,81.88483934,52.63073194,35.36700614,952.98
7/24/2019,554,526,600519.SH,4450509.786,-7.62,946.36,959.9,944.69,958.31,-0.7988,953.98,46771.2,0.427572,0.665974,14.39,1.95,119.5,5.82,1.798998,33.769685,10.125463,50.988838,15.399285,0.00372,1.19E+12,-0.00799,3.00E-06,952.909,952.5592857,971.1488095,15.58807657,1002.324963,939.9726564,24.74860335,960.1901184,964.7307324,-4.540613936,-0.014765804,-95.41452678,4.585473221,14.76380514,-15.77119063,-2.69,0.83,0,0.83,15.21,4.413062665,41.02256966,80.57444152,58.21858711,36.93438885,945.36
7/25/2019,555,525,600519.SH,3633246.146,16.64,963,963.36,938.15,945.97,1.7583,946.36,38255.7,0.559796,0.972281,14.34,11.16,121.68,5.87,1.767913,34.363463,10.303501,51.885383,15.670054,0.00305,1.21E+12,0.01758,3.00E-06,955.057,954.7735714,970.2821429,14.0606699,998.4034827,942.1608031,39.39463426,960.6224079,964.60253,-3.980122066,-0.807837056,-53.420806,46.579194,23.24222094,93.25314013,3.46,6.54,0,6.54,25.21,1.121448746,43.25677023,94.94594974,64.49332978,39.46117556,962
7/26/2019,556,524,600519.SH,2556208.822,2.03,965.03,971,958.55,961.97,0.2108,963,26467.59,0.438205,0.732487,13.8,11.61,121.25,5.95,1.764194,34.435901,10.325221,51.994758,15.703086,0.00211,1.21E+12,0.00211,3.00E-06,957.078,956.0821429,968.6254762,13.67297627,995.9714287,941.2795236,37.56201276,961.300499,964.6341944,-3.333695421,-1.313008729,-47.38696418,52.61303582,34.59256768,88.6539721,7.64,20.4,0,20.4,12.45,1.11699487,49.86554691,95.61812797,71.04076219,41.37213009,964.03
7/27/2019,557,523,600519.SH,3130019.852,14.01,969.705,971.43,949.08,954,1.46875,955.695,32618.515,0.520035,0.831116,13.93,11.28,122.715,6.035,1.7557725,34.6027225,10.3752405,52.246641,15.7791585,0.0026,1.22E+12,0.014685,3.00E-06,959.615,958.5742857,967.9909524,12.84989751,993.6907474,942.2911574,44.5034163,962.5934991,965.0098096,-2.416310494,-1.533669082,-35.27179487,64.72820513,54.64014498,84.90432542,0.43,9.47,0,9.47,22.35,1.132574089,47.63522725,95.35523826,75.46923785,44.10418868,968.705
7/28/2019,558,522,600519.SH,2234087.001,2.275,971.98,977,964.775,969.235,0.23445,969.705,23002.78,0.449577,0.999999,13.76,11.505,122.075,6.025,1.751669,34.6839035,10.3995815,52.369216,15.816177,0.001835,1.22E+12,0.002345,3.00E-06,963.215,961.0107143,967.2309524,12.21439206,991.6597365,942.8021683,46.93271968,964.0375762,965.52612,-1.488543837,-1.524644033,-23.37485844,76.62514156,64.65546084,100.564503,5.57,15.695,0,15.695,12.225,1.142978093,50.9323738,95.61029143,79.74303537,46.66100812,970.98
7/29/2019,559,521,600519.SH,2626793.557,11.38,976.41,979.5,960.01,962.03,1.1792,965.03,26981.33,0.491916,1,13.52,11.4,123.75,6.2,1.743632,34.841982,10.44698,52.607899,15.888263,0.00215,1.23E+12,0.01179,3.00E-06,969.225,963.7807143,966.8285714,12.22927854,991.2871285,942.3700143,50.27945971,965.941026,966.3323334,-0.391307352,-1.297976697,-13.34088335,86.65911665,76.00415445,107.9690411,2.5,4.765,0,4.765,19.49,1.190764956,45.73639992,94.92505051,81.73530231,49.70207501,975.41
7/30/2019,560,520,600519.SH,1911965.179,2.52,978.93,983,971,976.5,0.2581,976.41,19537.97,0.53626,0.631681,13.72,11.4,122.9,6.1,1.739144,34.931906,10.473942,52.743674,15.929268,0.00156,1.23E+12,0.00258,3.00E-06,972.411,967.345,966.9652381,12.00397955,990.9731972,942.957279,56.79135081,967.9393297,967.2654939,0.673835846,-0.903614188,-9.074693423,90.92530658,84.7365216,103.3028765,3.5,10.99,0,10.99,12,1.219264377,45.5304929,94.78386863,83.74618039,52.56892558,977.93
7/31/2019,561,519,600519.SH,2191909.987,-6.33,972.6,981.77,966.59,975,-0.6466,978.93,22526.2,0.545876,0.880896,13.44,11.35,12.71,6,1.750463,34.706027,10.406215,52.402621,15.826266,0.00179,1.22E+12,-0.00647,3.00E-06,973.925,971.0935714,966.4928571,11.56333128,989.6195197,943.3661946,55.52855407,968.6563559,967.6606425,0.995713443,-0.523748662,-23.1884058,76.8115942,84.79867248,60.83743766,-1.23,4.41,0,4.41,15.18,1.195933825,45.34139481,94.86032456,86.36512385,55.37389333,971.6
8/1/2019,562,518,600519.SH,3385045.858,-13.3,959.3,977,953.02,976.51,-1.3675,972.6,35089.52,0.556183,0.480297,13.65,11.29,119.3,5.94,1.774732,34.231433,10.263913,51.686031,15.609847,0.00279,1.21E+12,-0.01367,4.00E-06,971.844,970.565,965.4357143,10.59319995,986.6221142,944.2493144,57.4120603,967.2169165,967.0413356,0.175580922,-0.383882745,-52.84280936,47.15719064,71.63136381,-1.791155704,-4.77,13.57,0,13.57,23.98,1.154216095,43.16981939,94.79191783,88.87172656,57.49907501,958.3
8/2/2019,563,517,600519.SH,3772328.947,-4.85,954.45,957.98,943,944,-0.5056,959.3,39719.4,0.510367,0.99382,12.85,1.96,118.12,5.75,1.78375,34.058367,10.212021,51.424719,15.530927,0.00316,1.20E+12,-0.00506,3.00E-06,968.338,969.0535714,963.9290476,10.25180645,984.4326605,943.4254347,49.06677182,965.2527755,966.1086441,-0.855868557,-0.478279908,-63.65663322,36.34336678,53.43738387,2.15533259,-19.02,10.02,0,10.02,14.98,1.14355901,46.66779611,95.21637064,89.88563103,60.36218927,953.45
8/3/2019,564,516,600519.SH,3429193.588,-12.66,950.865,965.5,946.51,960.755,-1.31345,963.525,35931.915,0.51477,0.999912,13.225,6.57,118.125,5.82,1.790616,33.9304405,10.173664,51.2315625,15.4725915,0.00286,1.19E+12,-0.01313,3.50E-06,963.229,966.3621429,962.6028571,10.05917508,982.7212073,942.484507,49.08290053,963.0392716,964.9794853,-1.940213663,-0.770666659,-71.64994426,28.35005574,37.28353772,10.48309179,7.52,3.51,7.52,0,18.99,3.129291332,45.85119221,87.22229302,90.66999176,63.05842954,949.865
8/4/2019,565,515,600519.SH,3946886.979,-0.49,950.375,952.99,933.4,937.5,-0.0475,950.865,41855.28,0.562008,0.435164,12.575,1.64,119.7,5.625,1.791431,33.9129555,10.168421,51.2051625,15.464618,0.00333,1.19E+12,-0.000475,3.00E-06,957.518,963.2757143,961.3328571,9.800378672,980.9336145,941.7320998,46.92068219,961.0909221,963.8976715,-2.806749417,-1.17788321,-65.77620968,34.22379032,32.97240428,36.72656241,-12.51,13.11,0,13.11,19.59,3.080262969,49.3620333,88.25275326,91.14048888,66.0618085,949.375
8/5/2019,566,514,600519.SH,3473341.317,-12.02,942.43,954,940,945,-1.2594,954.45,36774.31,0.513697,1.00E-05,12.8,1.85,116.95,5.7,1.8065,33.629448,10.083415,50.777094,15.335336,0.00293,1.18E+12,-0.01259,3.00E-06,951.484,958.4214286,959.737619,10.43211664,980.6018523,938.8733858,40.85037,958.220011,962.3074736,-4.087462621,-1.759799093,-81.79435484,18.20564516,26.92649708,0.763941334,1.01,6.6,0,6.6,14,3.077111934,50.24449127,88.45829177,91.6071256,69.19645149,941.43
8/6/2019,567,513,600519.SH,4121445.01,3.87,946.3,948,923.8,931,0.4106,942.43,43991.16,0.506601,0.666459,12.3,1.32,121.28,5.5,1.799112,33.767544,10.124821,50.985606,15.398309,0.0035,1.19E+12,0.00411,3.00E-06,948.884,953.76,958.7042857,10.77317061,980.2506269,937.1579445,45.23336643,956.3861632,961.1217349,-4.735571683,-2.354953611,-61.99324324,38.00675676,30.14539741,53.72947544,-6,16.2,0,16.2,24.2,3.009745652,53.07078105,89.26634313,92.13437588,72.38255391,945.3
8/7/2019,568,512,600519.SH,2553463.419,-1.3,945,955.53,945,949.5,-0.1374,946.3,26869.98,0.493274,0.444658,11.99,1.12,118.88,5.4,1.801587,33.721155,10.110912,50.915563,15.377155,0.00214,1.19E+12,-0.00137,2.00E-06,946.994,949.8171429,957.8233333,10.92058147,979.6644963,935.9821704,49.08405172,954.6344458,959.9275323,-5.293086513,-2.942580191,-64.18918919,35.81081081,30.67440424,46.08362395,7.53,21.2,0,21.2,10.53,3.0671969,62.39216886,90.62869961,92.85253717,75.53556214,944
